"Time EST","Dew Point (°C)","Relative Humidity (%)"
"2018-03-01 00:02","","83"
"2018-03-01 00:12","","83"
"2018-03-01 00:22","6.1","84"
"2018-03-01 00:32","","84"
"2018-03-01 00:42","-45.7","85"
"2018-03-01 00:52","","85"
"2018-03-01 01:02","","86"
"2018-03-01 01:12","","87"
"2018-03-01 01:22","","87"
"2018-03-01 01:32","","87"
"2018-03-01 01:42","","87"
"2018-03-01 01:52","","87"
"2018-03-01 02:02","","87"
"2018-03-01 02:12","","87"
"2018-03-01 02:22","","87"
"2018-03-01 02:32","","87"
"2018-03-01 02:42","","86"
"2018-03-01 02:52","","87"
"2018-03-01 03:02","","87"
"2018-03-01 03:12","","87"
"2018-03-01 03:22","","87"
"2018-03-01 03:32","","87"
"2018-03-01 03:42","","87"
"2018-03-01 03:52","","88"
"2018-03-01 04:02","","88"
"2018-03-01 04:12","","89"
"2018-03-01 04:22","","89"
"2018-03-01 04:32","","89"
"2018-03-01 04:42","","89"
"2018-03-01 04:52","","89"
"2018-03-01 05:02","","89"
"2018-03-01 05:12","","89"
"2018-03-01 05:22","","89"
"2018-03-01 05:32","","90"
"2018-03-01 05:42","","89"
"2018-03-01 05:52","","89"
"2018-03-01 06:02","","89"
"2018-03-01 06:12","","89"
"2018-03-01 06:22","","89"
"2018-03-01 06:32","","89"
"2018-03-01 06:42","","89"
"2018-03-01 06:52","","90"
"2018-03-01 07:02","","90"
"2018-03-01 07:12","","90"
"2018-03-01 07:22","","89"
"2018-03-01 08:32","","90"
"2018-03-01 08:42","","89"
"2018-03-01 08:52","","89"
"2018-03-01 09:02","","89"
"2018-03-01 09:12","","88"
"2018-03-01 09:22","","88"
"2018-03-01 09:32","","87"
"2018-03-01 09:42","","86"
"2018-03-01 09:52","","85"
"2018-03-01 10:02","","84"
"2018-03-01 10:12","","82"
"2018-03-01 10:22","","81"
"2018-03-01 10:32","","79"
"2018-03-01 10:42","","78"
"2018-03-01 10:52","","77"
"2018-03-01 11:02","","76"
"2018-03-01 11:12","","75"
"2018-03-01 11:22","","75"
"2018-03-01 11:32","","75"
"2018-03-01 11:42","","75"
"2018-03-01 11:52","","75"
"2018-03-01 12:02","","75"
"2018-03-01 12:12","","75"
"2018-03-01 12:22","","75"
"2018-03-01 12:32","","75"
"2018-03-01 12:42","","75"
"2018-03-01 12:52","","75"
"2018-03-01 13:02","","74"
"2018-03-01 13:12","","74"
"2018-03-01 13:22","","74"
"2018-03-01 13:32","","74"
"2018-03-01 13:42","","74"
"2018-03-01 13:52","","73"
"2018-03-01 14:02","","73"
"2018-03-01 14:12","","73"
"2018-03-01 14:22","","73"
"2018-03-01 14:32","","72"
"2018-03-01 14:42","","73"
"2018-03-01 14:52","","73"
"2018-03-01 15:02","","73"
"2018-03-01 15:12","","73"
"2018-03-01 15:22","","73"
"2018-03-01 15:32","","73"
"2018-03-01 15:42","","74"
"2018-03-01 15:52","","74"
"2018-03-01 16:02","","75"
"2018-03-01 16:12","","75"
"2018-03-01 16:22","","75"
"2018-03-01 16:32","","75"
"2018-03-01 16:42","","75"
"2018-03-01 16:52","","76"
"2018-03-01 17:02","","76"
"2018-03-01 17:12","","76"
"2018-03-01 17:22","","76"
"2018-03-01 17:32","","76"
"2018-03-01 17:42","","76"
"2018-03-01 17:52","","76"
"2018-03-01 18:02","","77"
"2018-03-01 18:12","","77"
"2018-03-01 18:22","","76"
"2018-03-01 18:32","","75"
"2018-03-01 18:42","","73"
"2018-03-01 18:52","","71"
"2018-03-01 19:02","","70"
"2018-03-01 19:12","","69"
"2018-03-01 19:22","","68"
"2018-03-01 19:32","","68"
"2018-03-01 19:42","","67"
"2018-03-01 19:52","","67"
"2018-03-01 20:02","","66"
"2018-03-01 20:12","","65"
"2018-03-01 20:22","","65"
"2018-03-01 20:32","","65"
"2018-03-01 20:42","","64"
"2018-03-01 20:52","","63"
"2018-03-01 21:02","","63"
"2018-03-01 21:12","","63"
"2018-03-01 21:22","","62"
"2018-03-01 21:32","","62"
"2018-03-01 21:42","","63"
"2018-03-01 21:52","","63"
"2018-03-01 22:02","","63"
"2018-03-01 22:12","","63"
"2018-03-01 22:22","","63"
"2018-03-01 22:32","","64"
"2018-03-01 22:42","","66"
"2018-03-01 22:52","","68"
"2018-03-01 23:02","","69"
"2018-03-01 23:12","","70"
"2018-03-01 23:22","","72"
"2018-03-01 23:32","","73"
"2018-03-01 23:42","","74"
"2018-03-01 23:52","","76"
"2018-03-02 00:02","","78"
"2018-03-02 00:12","","81"
"2018-03-02 00:22","","82"
"2018-03-02 00:32","","83"
"2018-03-02 00:42","","85"
"2018-03-02 00:52","","86"
"2018-03-02 01:02","","86"
"2018-03-02 01:12","","87"
"2018-03-02 01:22","","88"
"2018-03-02 01:32","","88"
"2018-03-02 01:42","","89"
"2018-03-02 01:52","","89"
"2018-03-02 02:02","","90"
"2018-03-02 02:12","","90"
"2018-03-02 02:22","","90"
"2018-03-02 02:32","","91"
"2018-03-02 02:42","","91"
"2018-03-02 02:52","","91"
"2018-03-02 03:02","","92"
"2018-03-02 03:12","","92"
"2018-03-02 03:22","","92"
"2018-03-02 03:32","","92"
